hora_dia,zona_incidente,urgencia,es_punta,carga_zona,distancia_km,tiempo_inteligente_est,tiempo_ciego_est,tiempo_extra_est,pct_extra_est
14.630695461272344,norte,media,0,1,4.028,6.48,9.640241023387397,3.160241023387396,48.76915159548451
9.966256938155166,sur,media,1,1,9.885,15.88,23.62454127336294,7.744541273362939,48.7691515954845
7.355722677610249,norte,grave,0,3,6.587,9.25,13.761146522582315,4.511146522582315,48.76915159548449
12.056362280257972,oeste,grave,0,1,7.315,5.75,8.554226216740359,2.804226216740359,48.7691515954845
6.947890875072444,sur,leve,0,1,9.356,11.19,16.647268063534714,5.457268063534714,48.769151595484495
10.522158987511888,centro,grave,0,2,1.289,4.23,6.292935112488995,2.0629351124889945,48.7691515954845
5.100824690300561,oeste,media,0,2,3.293,7.16,10.65187125423669,3.49187125423669,48.7691515954845
6.679534877753923,centro,grave,0,7,2.022,5.87,8.73274919865494,2.8627491986549396,48.76915159548449
10.492153089672808,norte,grave,0,2,4.502,4.26,6.337565857967639,2.077565857967639,48.76915159548449
11.846166449988527,centro,media,0,3,2.648,5.36,7.974026525517969,2.6140265255179687,48.76915159548449
10.428420702974925,este,grave,0,3,7.525,12.52,18.62589777975466,6.10589777975466,48.76915159548451
9.710879294029398,centro,leve,1,3,5.487,16.84,25.05272512867959,8.21272512867959,48.76915159548451
9.247240761026777,centro,leve,1,0,2.805,5.48,8.152549507432552,2.672549507432551,48.76915159548451
6.303695024081431,oeste,grave,0,3,4.912,5.34,7.944272695198872,2.6042726951988717,48.76915159548449
8.200389479013229,este,grave,1,1,3.494,6.94,10.324579120726625,3.3845791207266247,48.76915159548451
8.848403072600531,centro,grave,1,3,3.331,8.08,12.020547448915147,3.9405474489151473,48.769151595484495
12.642805565547288,este,media,0,0,5.258,6.77,10.0716715630143,3.3016715630143008,48.76915159548451
10.859045723921154,oeste,media,0,2,7.906,9.82,14.609130686676577,4.789130686676577,48.76915159548449
5.592399611593165,centro,media,0,5,4.583,10.13,15.070315056622581,4.94031505662258,48.7691515954845
10.810209923486987,este,grave,0,3,1.703,1.86,2.7671062196760117,0.9071062196760116,48.76915159548449
9.037294298959209,norte,media,1,3,6.069,9.82,14.609130686676577,4.789130686676577,48.76915159548449
8.307694999235103,sur,grave,1,4,13.236,17.37,25.841201632135657,8.471201632135656,48.76915159548449
11.52919072210217,norte,media,0,1,5.337,8.94,13.299962152636313,4.359962152636314,48.769151595484495
12.577498806239877,sur,media,0,2,11.855,13.23,19.6821587560826,6.4521587560826,48.7691515954845
12.328200297790497,centro,media,0,2,2.788,3.52,5.236674136161054,1.7166741361610538,48.76915159548448
7.901956191943404,este,grave,0,3,5.193,6.74,10.027040817535655,3.2870408175356545,48.76915159548448
9.226969060371964,centro,media,1,2,1.919,5.63,8.375703234825776,2.7457032348257764,48.76915159548448
10.82815857850891,norte,grave,0,4,3.964,4.48,6.664857991477706,2.1848579914777053,48.76915159548449
12.438862817805898,centro,leve,0,2,4.435,10.73,15.962929966195487,5.232929966195487,48.769151595484495
8.802064405386774,este,media,1,5,7.138,16.77,24.948586722562748,8.178586722562748,48.76915159548449
9.535852558340457,centro,grave,1,6,3.238,7.1,10.562609763279399,3.4626097632793993,48.7691515954845
7.2341625649849295,norte,grave,0,1,3.741,4.12,6.1292890457339615,2.0092890457339614,48.7691515954845
7.0094834397983234,norte,grave,0,4,6.629,8.59,12.779270122052118,4.189270122052118,48.769151595484495
12.031314555985496,este,leve,0,1,8.452,14.04,20.887188884006022,6.847188884006023,48.7691515954845
13.390600071427057,norte,leve,0,2,14.241,18.85,28.04298507574883,9.19298507574883,48.76915159548451
9.819974696049165,este,media,1,2,4.162,7.89,11.737886060883726,3.8478860608837264,48.769151595484495
12.50883224473006,centro,leve,0,0,1.516,3.69,5.489581693873378,1.7995816938733777,48.769151595484495
10.904090062619085,centro,grave,0,6,4.671,10.97,16.31997593002465,5.34997593002465,48.7691515954845
8.38720061348719,sur,leve,1,1,6.271,10.74,15.977806881355034,5.237806881355034,48.76915159548449
10.903489013771035,oeste,media,0,2,8.407,8.23,12.243701176308374,4.013701176308373,48.76915159548448
13.845091416164923,centro,leve,0,1,3.631,7.55,11.232070945459078,3.6820709454590785,48.76915159548448
9.910434902225122,centro,media,1,3,2.15,8.14,12.109808939872439,3.969808939872438,48.769151595484495
13.911609139535015,centro,media,0,0,3.285,5.93,8.82201068961223,2.8920106896122295,48.76915159548448
3.450637239775639,sur,leve,0,0,12.792,12.88,19.161466725498403,6.281466725498403,48.76915159548449
12.05475626093806,norte,media,0,2,6.078,6.99,10.398963696524367,3.408963696524367,48.76915159548451
10.217617670595429,este,media,0,1,3.013,4.43,6.590473415679963,2.160473415679963,48.769151595484495
9.252481623835331,centro,grave,1,3,1.566,3.09,4.596966784300471,1.506966784300471,48.7691515954845
10.229401941338756,centro,leve,0,3,2.261,7.24,10.770886575513078,3.530886575513078,48.7691515954845
5.031077713497768,centro,media,0,2,2.661,6.4,9.521225702111009,3.1212257021110084,48.76915159548451
9.45082028040622,sur,grave,1,1,10.269,13.33,19.830927907678085,6.500927907678085,48.76915159548451
10.892781428779365,sur,grave,0,1,4.288,5.36,7.974026525517969,2.6140265255179687,48.76915159548449
13.69473511185379,centro,grave,0,1,6.439,11.96,17.792790530819946,5.8327905308199455,48.76915159548449
8.70432445431588,oeste,grave,1,2,3.013,4.62,6.873134803711384,2.253134803711384,48.7691515954845
7.9787659927670305,centro,media,0,7,9.137,21.26,31.628321629200006,10.368321629200004,48.769151595484495
8.745607391038659,sur,grave,1,1,15.434,17.38,25.856078547295205,8.476078547295206,48.7691515954845
12.288505294255184,norte,leve,0,1,6.926,10.73,15.962929966195487,5.232929966195487,48.769151595484495
10.821877774149211,centro,media,0,3,1.525,2.59,3.853121026323048,1.2631210263230481,48.76915159548449
8.675599490582403,este,grave,1,3,4.682,6.96,10.354332951045722,3.3943329510457216,48.76915159548451
11.28316858278339,este,media,0,2,4.033,7.01,10.428717526843462,3.418717526843462,48.76915159548448
10.2426938733701,norte,grave,0,1,3.663,4.86,7.2301807675405465,2.370180767540546,48.76915159548449
12.421612476332223,sur,grave,0,3,8.093,8.6,12.794147037211665,4.194147037211666,48.76915159548449
8.244867265306619,centro,media,1,4,2.209,5.4,8.033534186156164,2.6335341861561634,48.76915159548451
9.180844633505579,sur,grave,1,1,5.147,4.73,7.036780870466417,2.306780870466417,48.7691515954845
9.019729617169606,centro,media,1,9,2.92,10.24,15.233961123377613,4.993961123377613,48.7691515954845
6.341212629669704,este,leve,0,1,3.706,5.67,8.435210895463971,2.765210895463971,48.7691515954845
10.74030069266144,centro,grave,0,8,8.152,16.98,25.261001940913268,8.281001940913267,48.769151595484495
10.652638180449724,centro,media,0,5,2.515,7.88,11.723009145724179,3.843009145724179,48.76915159548451
10.012783641606152,centro,grave,0,2,3.902,5.49,8.167426422592099,2.6774264225920987,48.769151595484495
9.413532166562133,centro,media,1,3,3.417,8.72,12.972670019126248,4.252670019126247,48.76915159548448
6.461573144873965,norte,media,0,0,7.618,9.39,13.969423334815994,4.579423334815994,48.76915159548449
8.948386693086603,centro,grave,1,2,3.882,7.91,11.767639891202824,3.8576398912028242,48.76915159548451
9.143213708683076,este,media,1,1,7.137,15.04,22.374880399960865,7.334880399960866,48.76915159548448
7.9943068269459525,centro,media,0,3,3.608,5.66,8.420333980304422,2.760333980304422,48.76915159548448
9.596785720834976,sur,leve,1,0,7.856,13.2,19.63752801060395,6.437528010603952,48.76915159548449
11.010127142036346,sur,grave,0,2,7.289,10.18,15.144699632420322,4.964699632420322,48.7691515954845
14.715464753026325,oeste,leve,0,2,5.168,6.65,9.89314858109972,3.243148581099719,48.769151595484495
10.436444532079598,oeste,grave,0,1,3.649,4.65,6.91776554919003,2.2677655491900293,48.769151595484495
10.64387597680691,este,media,0,2,4.67,7.59,11.291578606097273,3.7015786060972733,48.7691515954845
9.813885210584582,este,media,1,3,5.35,8.14,12.109808939872439,3.969808939872438,48.769151595484495
5.203071961752396,norte,grave,0,1,7.789,9.85,14.653761432155223,4.803761432155223,48.7691515954845
9.933715311376957,este,leve,1,3,5.206,11.72,17.435744566990785,5.715744566990784,48.7691515954845
10.150575524852567,oeste,media,0,0,4.953,6.61,9.833640920461525,3.2236409204615244,48.76915159548448
16.158105281213217,centro,grave,0,5,3.119,5.84,8.688118453176294,2.848118453176294,48.76915159548449
9.519097588047194,norte,grave,1,2,5.067,7.92,11.782516806362372,3.862516806362372,48.769151595484495
10.753868355834031,centro,media,0,2,3.684,6.0,8.92614909572907,2.9261490957290697,48.769151595484495
9.913220575736892,sur,media,1,1,6.428,9.63,14.326469298645158,4.696469298645157,48.769151595484495
7.078304905951169,norte,grave,0,0,7.05,7.03,10.45847135716256,3.42847135716256,48.769151595484495
12.857057036287552,sur,grave,0,2,11.139,11.09,16.49849891193923,5.40849891193923,48.76915159548449
11.879832581716936,sur,grave,0,0,5.16,7.46,11.098178709023143,3.638178709023143,48.769151595484495
11.977579867607616,oeste,media,0,1,7.194,8.75,13.017300764604894,4.267300764604894,48.7691515954845
7.7265313630131525,sur,grave,0,1,7.207,5.2,7.735995882965194,2.535995882965194,48.7691515954845
13.506985777340248,este,media,0,0,11.919,15.31,22.776557109268676,7.466557109268676,48.76915159548449
6.495372343019298,centro,leve,0,2,2.903,6.1,9.074918247324554,2.9749182473245543,48.7691515954845
11.467142734500676,norte,media,0,4,8.887,12.4,18.447374797840077,6.047374797840076,48.76915159548448
15.476139064524947,norte,leve,0,3,6.545,8.89,13.225577576838573,4.335577576838572,48.7691515954845
7.523659187173279,centro,leve,0,4,1.713,2.38,3.5407058079725306,1.1607058079725308,48.76915159548449
8.58425567599307,norte,media,1,0,5.142,7.52,11.187440199980433,3.667440199980433,48.76915159548448
10.249128412719102,sur,leve,0,4,10.552,16.1,23.951833406873007,7.851833406873006,48.7691515954845
8.741310864709503,sur,grave,1,1,5.844,8.84,13.151193001040829,4.311193001040829,48.769151595484495
6.1233414223346685,sur,leve,0,1,2.614,5.48,8.152549507432552,2.672549507432551,48.76915159548451
10.171407437015068,norte,leve,0,0,6.409,8.79,13.076808425243085,4.286808425243086,48.76915159548448
7.344240715684737,centro,leve,0,4,1.957,2.42,3.6002134686107246,1.1802134686107246,48.76915159548449
11.183981076587955,sur,leve,0,2,7.534,9.96,14.817407498910256,4.857407498910256,48.76915159548449
7.701439414415493,centro,media,0,5,6.431,13.53,20.12846621086905,6.59846621086905,48.76915159548448
13.874836012543849,centro,media,0,0,4.524,8.09,12.035424364074695,3.945424364074695,48.76915159548449
8.041866769159407,centro,grave,1,1,6.389,13.84,20.589650580815054,6.749650580815054,48.769151595484495
9.19484620948581,centro,grave,1,2,2.485,4.88,7.259934597859643,2.379934597859643,48.76915159548449
12.033793043424174,centro,grave,0,3,3.0,5.56,8.271564828708938,2.711564828708938,48.7691515954845
6.9228392089151125,centro,leve,0,10,2.0,6.11,9.089795162484103,2.979795162484103,48.769151595484495
10.568649836510323,centro,media,0,6,2.352,3.59,5.340812542277893,1.7508125422778935,48.7691515954845
13.26785688570607,sur,leve,0,0,4.679,5.77,8.583980047059455,2.813980047059456,48.76915159548451
5.981291913596931,centro,grave,0,3,1.777,3.06,4.552336038821825,1.4923360388218252,48.76915159548448
10.46158464633076,norte,leve,0,3,12.018,17.22,25.61804790474243,8.39804790474243,48.7691515954845
10.649706985621059,oeste,media,0,2,2.145,6.79,10.101425393333397,3.311425393333397,48.76915159548449
11.954557179443276,este,leve,0,2,8.892,16.21,24.11547947362804,7.905479473628038,48.7691515954845
6.907623222804795,centro,leve,0,6,5.606,11.81,17.569636803426718,5.759636803426718,48.76915159548448
6.698858467289309,oeste,grave,0,1,6.887,7.49,11.142809454501789,3.6528094545017886,48.769151595484495
11.304853914042244,centro,grave,0,4,1.938,3.82,5.682981590947508,1.8629815909475078,48.7691515954845
10.742461683082965,centro,grave,0,3,1.57,2.54,3.7787364505253063,1.2387364505253062,48.769151595484495
10.626232125864691,oeste,media,0,2,4.297,4.54,6.754119482434996,2.214119482434996,48.769151595484495
10.866120523742438,este,grave,0,2,6.359,6.82,10.146056138812042,3.326056138812042,48.76915159548449
8.299938196053773,norte,media,1,1,6.509,9.23,13.731392692263219,4.501392692263218,48.76915159548449
10.580634242902509,sur,grave,0,2,4.439,5.17,7.691365137486549,2.5213651374865487,48.7691515954845
10.732681183246703,sur,media,0,1,11.903,12.33,18.343236391723238,6.013236391723238,48.769151595484495
8.21412145493408,centro,media,1,6,6.829,17.33,25.78169397149746,8.451693971497463,48.7691515954845
14.664436277861892,centro,grave,0,5,2.89,3.42,5.0879049845655695,1.6679049845655696,48.76915159548449
11.18458230227947,norte,media,0,3,6.828,8.51,12.66025480077573,4.1502548007757305,48.769151595484495
7.021741256993378,oeste,grave,0,2,2.789,4.05,6.025150639617122,1.9751506396171221,48.7691515954845
11.641384021584575,centro,grave,0,3,2.656,5.67,8.435210895463971,2.765210895463971,48.7691515954845
7.563295824431696,este,media,0,3,6.039,10.73,15.962929966195487,5.232929966195487,48.769151595484495
11.96771150935613,centro,media,0,1,3.754,4.57,6.798750227913642,2.2287502279136415,48.769151595484495
12.89648894751851,norte,media,0,2,5.172,6.76,10.056794647854751,3.2967946478547514,48.76915159548449
7.948294204120724,sur,grave,0,3,6.276,8.23,12.243701176308374,4.013701176308373,48.76915159548448
12.408440323110804,sur,media,0,3,5.806,3.93,5.846627657702541,1.916627657702541,48.7691515954845
11.031952317341245,centro,leve,0,6,2.823,6.8,10.116302308492946,3.316302308492946,48.76915159548451
12.055150399986225,norte,media,0,2,7.864,9.16,13.62725428614638,4.46725428614638,48.769151595484495
14.741982456634869,sur,leve,0,1,2.929,2.24,3.332428995738853,1.0924289957388527,48.76915159548449
9.386529709992823,centro,grave,1,3,3.095,8.2,12.199070430829728,3.999070430829729,48.76915159548451
8.115659589106276,centro,media,1,5,3.746,9.61,14.29671546832606,4.68671546832606,48.7691515954845
7.776213925936192,sur,media,0,0,5.492,7.84,11.663501485085984,3.823501485085984,48.769151595484495
7.960474287586404,norte,grave,0,0,5.239,5.0,7.438457579774225,2.4384575797742247,48.769151595484495
9.807245726464739,centro,leve,1,2,2.613,9.04,13.448731304231798,4.408731304231798,48.7691515954845
10.85287993704161,norte,leve,0,3,5.24,10.26,15.26371495369671,5.00371495369671,48.7691515954845
10.691726998325048,oeste,media,0,1,5.515,3.53,5.251551051320602,1.7215510513206023,48.76915159548448
12.06795812259006,centro,leve,0,1,3.391,7.77,11.559363078969145,3.7893630789691457,48.76915159548451
10.032504729694768,sur,media,0,3,2.759,3.74,5.563966269671121,1.8239662696711205,48.76915159548451
13.633835192893292,centro,grave,0,1,4.293,8.66,12.883408528168957,4.223408528168957,48.76915159548449
9.33835791690511,centro,grave,1,3,2.809,7.6,11.30645552125682,3.706455521256821,48.76915159548449
16.800422916474048,centro,grave,0,5,7.637,14.67,21.824434539057574,7.154434539057574,48.76915159548448
11.564168369412515,norte,grave,0,1,3.802,5.31,7.899641949720226,2.5896419497202263,48.769151595484495
7.857106108959293,este,media,0,5,3.249,8.83,13.136316085881282,4.3063160858812815,48.7691515954845
7.322768754847219,centro,media,0,4,2.921,7.36,10.949409557427659,3.5894095574276585,48.76915159548449
11.206181038107964,sur,leve,0,0,8.551,9.09,13.52311588002954,4.43311588002954,48.76915159548449
9.441343036685373,norte,grave,1,0,2.702,3.52,5.236674136161054,1.7166741361610538,48.76915159548448
11.78500123523023,centro,grave,0,4,2.204,5.09,7.572349816210161,2.482349816210161,48.7691515954845
11.183094061433863,norte,leve,0,3,8.482,11.32,16.840667960608844,5.520667960608844,48.76915159548448
9.817927718357819,este,media,1,3,3.133,7.47,11.11305562418269,3.643055624182691,48.76915159548448
7.8830157048289875,este,media,0,1,8.892,12.53,18.640774694914207,6.110774694914207,48.7691515954845
6.212881938285339,este,media,0,3,3.913,4.92,7.319442258497837,2.399442258497837,48.769151595484495
8.883712619832448,centro,grave,1,1,2.135,5.42,8.06328801647526,2.6432880164752603,48.76915159548451
12.14099698580868,este,media,0,1,6.317,8.23,12.243701176308374,4.013701176308373,48.76915159548448
10.53523436032551,centro,grave,0,2,6.597,12.38,18.417620967520982,6.037620967520981,48.769151595484495
6.88565305322003,este,media,0,4,5.789,8.91,13.25533140715767,4.345331407157669,48.7691515954845
10.432952314627954,oeste,grave,0,1,9.698,11.04,16.424114336141486,5.3841143361414865,48.76915159548448
10.963293449322093,centro,grave,0,5,6.805,13.11,19.503635774168018,6.393635774168018,48.76915159548451
7.790356409497168,norte,grave,0,2,4.293,7.15,10.636994339077141,3.4869943390771407,48.76915159548448
10.38431276486382,sur,leve,0,0,10.831,13.34,19.845804822837632,6.505804822837632,48.7691515954845
10.145521796115,sur,leve,0,0,3.577,5.98,8.896395265409973,2.9163952654099727,48.76915159548449
7.142574255423442,centro,media,0,4,3.874,8.0,11.90153212763876,3.9015321276387596,48.769151595484495
10.894468400870709,oeste,media,0,1,5.326,7.15,10.636994339077141,3.4869943390771407,48.76915159548448
11.401961315920586,sur,media,0,2,12.421,14.12,21.00620420528241,6.886204205282409,48.76915159548448
12.707628107938191,centro,grave,0,5,5.423,11.66,17.346483076033493,5.686483076033493,48.76915159548451
12.634505130087257,centro,leve,0,4,4.135,8.96,13.329715982955411,4.369715982955411,48.76915159548449
6.555826580107272,este,media,0,5,5.49,8.61,12.809023952371215,4.199023952371215,48.7691515954845
7.655437400212193,centro,leve,0,5,4.023,7.64,11.365963181895015,3.7259631818950156,48.7691515954845
11.28758816802165,centro,grave,0,3,3.29,8.11,12.065178194393791,3.955178194393792,48.76915159548449
11.284464877280522,sur,grave,0,2,6.907,7.84,11.663501485085984,3.823501485085984,48.769151595484495
11.287619215765119,sur,media,0,3,13.589,14.69,21.854188369376672,7.164188369376673,48.7691515954845
19.631828726636805,sur,leve,1,1,14.345,23.47,34.91611987946021,11.446119879460213,48.76915159548451
11.427226276732917,norte,grave,0,1,6.099,6.06,9.01541058668636,2.9554105866863596,48.76915159548448
12.838914100451497,este,grave,0,3,5.342,6.93,10.309702205567074,3.3797022055670745,48.76915159548448
12.385004408733007,oeste,media,0,0,5.706,6.06,9.01541058668636,2.9554105866863596,48.76915159548448
11.628478128264495,centro,grave,0,0,1.549,4.13,6.14416596089351,2.01416596089351,48.7691515954845
9.211826888399136,sur,grave,1,1,6.103,6.24,9.283195059558233,3.043195059558233,48.7691515954845
11.897423051233169,oeste,media,0,2,11.298,13.97,20.783050477889184,6.813050477889183,48.76915159548448
8.06793696365607,sur,media,1,0,5.067,8.52,12.675131715935278,4.155131715935278,48.76915159548449
9.407953483149978,sur,media,1,3,18.387,26.61,39.587471239558425,12.977471239558426,48.76915159548451
8.786591130427242,centro,media,1,5,5.423,12.69,18.878805337466982,6.188805337466983,48.7691515954845
10.204685348465807,norte,media,0,1,7.787,9.66,14.371100044123802,4.711100044123802,48.76915159548449
15.786646416683771,sur,media,0,2,9.138,11.17,16.61751423321562,5.447514233215619,48.76915159548451
5.33183701852063,sur,leve,0,5,4.699,9.53,14.177700147049672,4.647700147049672,48.7691515954845
11.715650475936284,oeste,media,0,0,4.881,5.35,7.95914961035842,2.60914961035842,48.769151595484495
5.968210322025871,centro,leve,0,4,6.121,14.31,21.288865593313833,6.978865593313833,48.76915159548451
8.820170335526416,centro,media,1,5,2.427,9.94,14.787653668591158,4.847653668591159,48.769151595484495
12.722376492418416,centro,media,0,5,5.159,10.43,15.516622511409032,5.086622511409033,48.769151595484495
10.160700047738658,este,media,0,5,2.583,5.19,7.721118967805646,2.5311189678056456,48.7691515954845
7.305638055176734,centro,media,0,6,1.866,5.06,7.527719070731515,2.4677190707315155,48.7691515954845
8.21174072685008,sur,media,1,1,16.705,26.73,39.76599422147301,13.035994221473008,48.7691515954845
11.69899437233669,centro,grave,0,3,3.183,4.82,7.1706731069023535,2.350673106902353,48.76915159548451
8.17408342070716,norte,media,1,0,5.101,7.42,11.03867104838495,3.6186710483849502,48.76915159548451
10.541146473954937,centro,grave,0,4,5.908,9.45,14.058684825773284,4.608684825773285,48.769151595484495
10.113929599759535,este,media,0,3,8.408,11.96,17.792790530819946,5.8327905308199455,48.76915159548449
8.370999130985457,sur,media,1,3,10.745,14.03,20.872311968846475,6.8423119688464755,48.76915159548451
15.359860223313314,oeste,leve,0,1,4.256,6.59,9.803887090142428,3.2138870901424283,48.7691515954845
11.584797555795028,sur,grave,0,1,6.24,7.29,10.84527115131082,3.55527115131082,48.7691515954845
4.937143533355982,centro,grave,0,7,3.682,6.13,9.1195489928032,2.9895489928031997,48.7691515954845
10.46613578692357,centro,grave,0,5,4.374,9.81,14.59425377151703,4.7842537715170295,48.7691515954845
8.34553383807903,oeste,grave,1,3,4.375,5.34,7.944272695198872,2.6042726951988717,48.76915159548449
12.13108333699056,sur,media,0,1,7.667,8.48,12.615624055297086,4.135624055297086,48.7691515954845
8.018698153918248,centro,media,1,5,3.609,9.44,14.043807910613735,4.603807910613735,48.76915159548449
9.713158896332752,sur,media,1,2,12.669,19.83,29.500922761384572,9.670922761384574,48.769151595484495
11.262468197451144,norte,media,0,2,9.128,13.23,19.6821587560826,6.4521587560826,48.7691515954845
12.164387985425304,centro,leve,0,1,1.624,3.98,5.921012233500283,1.9410122335002833,48.76915159548451
6.999258982360559,centro,grave,0,7,2.907,5.59,8.316195574187583,2.7261955741875834,48.7691515954845
9.163746910397629,este,grave,1,2,3.16,4.32,6.426827348924931,2.1068273489249307,48.76915159548451
8.81263672209761,centro,media,1,2,4.132,12.7,18.89368225262653,6.19368225262653,48.769151595484495
8.36667691856572,centro,media,1,3,4.848,11.42,16.989437112204328,5.569437112204328,48.76915159548448
14.413635600702742,centro,leve,0,1,3.35,7.07,10.517979017800755,3.4479790178007548,48.76915159548451
11.012454277402389,centro,grave,0,1,2.836,6.63,9.863394750780621,3.2333947507806213,48.76915159548448
6.847790114162387,norte,media,0,3,6.706,7.86,11.693255315405082,3.833255315405082,48.7691515954845
12.29465486763694,centro,grave,0,3,3.515,6.77,10.0716715630143,3.3016715630143008,48.76915159548451
15.305390492531583,centro,grave,0,0,2.399,3.41,5.073028069406021,1.663028069406021,48.76915159548449
12.581163151377867,oeste,media,0,1,3.178,2.94,4.373813056907244,1.4338130569072445,48.76915159548451
6.201575085114967,centro,media,0,2,1.272,2.77,4.1209054991949206,1.3509054991949205,48.769151595484495
8.789414817834372,norte,leve,1,0,11.496,19.06,28.355400294099343,9.295400294099345,48.7691515954845
13.167277872966556,norte,grave,0,2,8.127,9.39,13.969423334815994,4.579423334815994,48.76915159548449
8.230826335953047,sur,media,1,2,8.358,12.37,18.40274405236143,6.032744052361432,48.769151595484495
11.109548570365572,este,grave,0,2,8.482,10.2,15.174453462739418,4.974453462739419,48.7691515954845
11.936585133573342,centro,media,0,3,1.819,2.44,3.6299672989298215,1.1899672989298216,48.76915159548449
7.6826738210547925,este,grave,0,4,2.198,3.54,5.266427966480151,1.7264279664801512,48.769151595484495
9.8511866098455,este,leve,1,2,5.706,15.58,23.178233818576484,7.5982338185764835,48.76915159548449
1.896831649827318,sur,media,0,2,8.102,11.63,17.301852330554848,5.671852330554847,48.769151595484495
7.439030896664276,centro,grave,0,4,1.468,4.47,6.649981076318157,2.179981076318157,48.769151595484495
9.3685796215171,centro,grave,1,1,3.762,6.3,9.372456550515523,3.072456550515523,48.76915159548449
6.880542045087877,sur,grave,0,2,5.93,6.63,9.863394750780621,3.2333947507806213,48.76915159548448
14.081028259829088,este,leve,0,2,3.338,6.0,8.92614909572907,2.9261490957290697,48.769151595484495
6.424646555098418,sur,grave,0,2,6.111,3.84,5.712735421266604,1.8727354212666043,48.76915159548449
8.899888783257541,centro,grave,1,3,1.067,4.06,6.04002755477667,1.9800275547766706,48.7691515954845
10.326851443215228,centro,leve,0,3,2.452,4.78,7.11116544626416,2.3311654462641593,48.7691515954845
13.603183222665288,sur,grave,0,2,5.171,4.7,6.992150124987772,2.2921501249877716,48.7691515954845
6.410344622051402,sur,media,0,6,9.123,9.3,13.83553109838006,4.5355310983800585,48.769151595484495
12.907909380387398,centro,grave,0,4,2.98,9.29,13.820654183220508,4.530654183220509,48.769151595484495
10.025582652548968,centro,media,0,1,4.266,7.39,10.994040302906305,3.604040302906305,48.76915159548451
7.5462283723801225,norte,grave,0,1,2.064,4.67,6.947519379509126,2.277519379509126,48.7691515954845
11.155258685658177,sur,leve,0,2,4.867,8.43,12.541239479499342,4.111239479499343,48.769151595484495
10.497649238933676,sur,media,0,1,9.118,9.0,13.389223643593605,4.3892236435936045,48.769151595484495
